x,U_KMB,U_exact
-1.40494,0,0
-1.39693,0,0
-1.38893,0,0
-1.38092,0,0
-1.37292,0,0
-1.36491,0,0
-1.3569,0,0
-1.3489,0,0
-1.34089,0,0
-1.33289,0,0
-1.32488,0,0
-1.31688,0,0
-1.30887,0,0
-1.30087,0,0
-1.29286,0,0
-1.28486,0,0
-1.27685,0,0
-1.26885,0,0
-1.26084,0,0
-1.25284,0,0
-1.24483,0,0
-1.23682,0,0
-1.22882,0,0
-1.22081,0,0
-1.21281,0,0
-1.2048,0,0
-1.1968,0,0
-1.18879,0,0
-1.18079,0,0
-1.17278,0,0
-1.16478,0,0
-1.15677,0,0
-1.14877,0,0
-1.14076,0,0
-1.13276,0,0
-1.12475,0,0
-1.11674,0,0
-1.10874,0,0
-1.10073,0,0
-1.09273,0,0
-1.08472,0,0
-1.07672,0,0
-1.06871,0,0
-1.06071,0,0
-1.0527,0,0
-1.0447,0,0
-1.03669,0,0
-1.02869,0,0
-1.02068,0,0
-1.01268,0,0
-1.00467,0,0
-0.996664,0,0
-0.988659,0,0
-0.980654,0,0
-0.972648,0,0
-0.964643,0,0
-0.956638,0,0
-0.948632,0,0
-0.940627,0,0
-0.932622,0,0
-0.924616,0,0
-0.916611,0,0
-0.908606,0,0
-0.9006,0,0
-0.892595,0,0
-0.88459,0,0
-0.876584,0,0
-0.868579,0,0
-0.860574,0,0
-0.852568,0,0
-0.844563,0,0
-0.836558,0,0
-0.828552,0,0
-0.820547,0,0
-0.812542,0,0
-0.804536,0,0
-0.796531,0,0
-0.788526,0,0
-0.78052,0,0
-0.772515,0,0
-0.76451,0,0
-0.756504,0,0
-0.748499,0,0
-0.740494,0,0
-0.732488,0,0
-0.724483,0,0
-0.716478,0,0
-0.708472,0,0
-0.700467,0,0
-0.692462,0,0
-0.684456,0,0
-0.676451,0,0
-0.668446,0,0
-0.66044,0,0
-0.652435,0,0
-0.64443,0,0
-0.636424,0,0
-0.628419,0,0
-0.620414,0,0
-0.612408,0,0
-0.604403,0,0
-0.596398,0,0
-0.588392,0,0
-0.580387,0,0
-0.572382,0,0
-0.564376,0,0
-0.556371,0,0
-0.548366,0,0
-0.54036,0,0
-0.532355,0,0
-0.52435,0,0
-0.516344,0,0
-0.508339,0,0
-0.500334,0,0
-0.492328,0,0
-0.484323,0,0
-0.476318,0,0
-0.468312,0,0
-0.460307,0,0
-0.452302,0,0
-0.444296,0,0
-0.436291,0,0
-0.428286,0,0
-0.42028,0,0
-0.412275,0,0
-0.40427,0,0
-0.396264,0,0
-0.388259,0,0
-0.380254,0,0
-0.372248,0,0
-0.364243,0,0
-0.356237,0,0
-0.348232,0,0
-0.340227,0,0
-0.332221,0,0
-0.324216,0,0
-0.316211,0,0
-0.308205,0,0
-0.3002,0,0
-0.292195,0,0
-0.284189,0,0
-0.276184,0,0
-0.268179,0,0
-0.260173,0,0
-0.252168,0,0
-0.244163,0,0
-0.236157,0,0
-0.228152,0,0
-0.220147,0,0
-0.212141,0,0
-0.204136,0,0
-0.196131,0,0
-0.188125,0,0
-0.18012,0,0
-0.172115,0,0
-0.164109,0,0
-0.156104,0,0
-0.148099,0,0
-0.140093,0,0
-0.132088,0,0
-0.124083,0,0
-0.116077,0,0
-0.108072,0,0
-0.100067,0,0
-0.0920614,0,0
-0.084056,0,0
-0.0760507,0,0
-0.0680454,0,0
-0.06004,0,0
-0.0520347,0,0
-0.0440294,0,0
-0.036024,0,0
-0.0280187,0,0
-0.0200133,0,0
-0.012008,0,0
-0.00400267,0,0
0.00400267,0.960764,0.960764
0.012008,0.886849,0.886849
0.0200133,0.818622,0.818622
0.0280187,0.755643,0.755643
0.036024,0.697509,0.697509
0.0440294,0.643847,0.643847
0.0520347,0.594314,0.594314
0.06004,0.548592,0.548592
0.0680454,0.506387,0.506387
0.0760507,0.467429,0.467429
0.084056,0.431469,0.431469
0.0920614,0.398275,0.398275
0.100067,0.367634,0.367634
0.108072,0.339351,0.339351
0.116077,0.313244,0.313244
0.124083,0.289145,0.289145
0.132088,0.2669,0.2669
0.140093,0.246367,0.246367
0.148099,0.227413,0.227413
0.156104,0.209917,0.209917
0.164109,0.193768,0.193768
0.172115,0.178861,0.178861
0.18012,0.165101,0.165101
